Column1,timestamp8601,@message,cf_app_name,level,Info
11186,"June 17th 2020, 13:27:35.130","   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)",searchui,info,"   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)"
11187,"June 17th 2020, 13:27:35.130",   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Rethrow(ResourceExecutedContext context),searchui,info,   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.Rethrow(ResourceExecutedContext context)
11188,"June 17th 2020, 13:27:35.128",   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeNextResourceFilter(),searchui,info,   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.InvokeNextResourceFilter()
11189,"June 17th 2020, 13:27:35.127",   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeInnerFilterAsync(),searchui,info,   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeInnerFilterAsync()
11190,"June 17th 2020, 13:27:35.125",   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeActionMethodAsync(),searchui,info,   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeActionMethodAsync()
11191,"June 17th 2020, 13:27:35.125","   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)",searchui,info,"   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)"
11192,"June 17th 2020, 13:27:35.125",   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Rethrow(ActionExecutedContext context),searchui,info,   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Rethrow(ActionExecutedContext context)
11193,"June 17th 2020, 13:27:35.125",   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeNextActionFilterAsync(),searchui,info,   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.InvokeNextActionFilterAsync()
11194,"June 17th 2020, 13:27:35.124","   at Microsoft.AspNetCore.Mvc.Internal.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)",searchui,info,"   at Microsoft.AspNetCore.Mvc.Internal.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)"
11195,"June 17th 2020, 13:27:35.124","   at Dell.Support.Search.Web.Controllers.ProductsController.GetProductDetails(String ids, String c, String l, String appId) in /builds/services/esupport/search/ux/search/src/Dell.Support.Search.Web/Controllers/ProductsController.cs:line 58",searchui,info,"   at Dell.Support.Search.Web.Controllers.ProductsController.GetProductDetails(String ids, String c, String l, String appId) in /builds/services/esupport/search/ux/search/src/Dell.Support.Search.Web/Controllers/ProductsController.cs:line 58"
11196,"June 17th 2020, 13:27:35.124",System.Exception: Exception of type 'System.Exception' was thrown.,searchui,info,System.Exception: Exception of type 'System.Exception' was thrown.
11197,"June 17th 2020, 13:27:35.124",      An unhandled exception has occurred while executing the request.,searchui,info,      An unhandled exception has occurred while executing the request.
11198,"June 17th 2020, 13:27:35.124","   at lambda_method(Closure , Object )",searchui,info,"   at lambda_method(Closure , Object )"
11200,"June 17th 2020, 13:27:35.092",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Product.Search.Api.Controllers.CatalogController[0],ProductSelectorApi,info, Dell.Support.Product.Search.Api.Controllers.CatalogController[0]
11201,"June 17th 2020, 13:27:35.041","""187.22.219.28,",soitrp,info,187.22.219.28
11204,"June 17th 2020, 13:27:34.954","""",Support-Client,info,""""
11205,"June 17th 2020, 13:27:34.952","""",Support-Client,info,""""
11208,"June 17th 2020, 13:27:34.944","""",Support-Client,info,""""
11209,"June 17th 2020, 13:27:34.944","""",Support-Client,info,""""
11211,"June 17th 2020, 13:27:34.943","""",Support-Client,info,""""
11213,"June 17th 2020, 13:27:34.920","""",Support-Client,info,""""
11214,"June 17th 2020, 13:27:34.915","""190.131.232.186,",soitrp,info,190.131.232.186
11215,"June 17th 2020, 13:27:34.915","""128.252.172.6,",soitrp,info,128.252.172.6
11216,"June 17th 2020, 13:27:34.915","""111.206.221.109,",soitrp,info,111.206.221.109
11217,"June 17th 2020, 13:27:34.915","""70.21.195.35,",soitrp,info,70.21.195.35
11218,"June 17th 2020, 13:27:34.911","""54.84.126.201,",soitrp,info,54.84.126.201
11219,"June 17th 2020, 13:27:34.911","""189.165.207.145,",soitrp,info,189.165.207.145
11220,"June 17th 2020, 13:27:34.911","""179.34.188.203,",soitrp,info,179.34.188.203
11221,"June 17th 2020, 13:27:34.842","""207.46.13.148,",soitrp,info,207.46.13.148
11222,"June 17th 2020, 13:27:34.829","""157.45.145.41,",soitrp,info,157.45.145.41
11223,"June 17th 2020, 13:27:34.796","""200.140.127.80,",soitrp,info,200.140.127.80
11224,"June 17th 2020, 13:27:34.786","""",Support-Client,info,""""
11225,"June 17th 2020, 13:27:34.786","""",Support-Client,info,""""
11228,"June 17th 2020, 13:27:34.785","""",Support-Client,info,""""
11230,"June 17th 2020, 13:27:34.762","""2020-06-17",sba-api-gateway-prod-13320515,info,"""2020-06-17"
11231,"June 17th 2020, 13:27:34.762","[Sec-Fetch-Dest, Sec-Fetch-Mode, Sec-Fetch-Site, Sec-Fetch-User, Storm-Homepage-Redirect, Responsive-Enabled, Responsive-Lwpbuilder, B3, Dell-Mobile-Bot, Dnt, Trans-Device-Info, X-Trans-Device-Info, Upgrade-Insecure-Requests, Via, X-Akamai-Config-Log-Detail]",sba-api-gateway-prod-13320515,info,"[Sec-Fetch-Dest, Sec-Fetch-Mode, Sec-Fetch-Site, Sec-Fetch-User, Storm-Homepage-Redirect, Responsive-Enabled, Responsive-Lwpbuilder, B3, Dell-Mobile-Bot, Dnt, Trans-Device-Info, X-Trans-Device-Info, Upgrade-Insecure-Requests, Via, X-Akamai-Config-Log-Detail]"
11233,"June 17th 2020, 13:27:34.675","""144.15.255.227,",soitrp,info,144.15.255.227
11234,"June 17th 2020, 13:27:34.675","""177.247.106.204,",soitrp,info,177.247.106.204
11235,"June 17th 2020, 13:27:34.655","""",Support-Client,info,""""
11237,"June 17th 2020, 13:27:34.648",\x1b[41m\x1b[30mfail\x1b[39m\x1b[22m\x1b[49m: Dell.SupportOnline.Web.Client.EmcHttpClient[0],SupportOnlineContactUsSliderApi,info, Dell.SupportOnline.Web.Client.EmcHttpClient[0]
11238,"June 17th 2020, 13:27:34.648",      Request finished in 0.6971ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 0.6971ms 200 application/json; charset=utf-8
11239,"June 17th 2020, 13:27:34.645",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
11240,"June 17th 2020, 13:27:34.645",      Executed action Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) in 0.2348ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) in 0.2348ms
11241,"June 17th 2020, 13:27:34.644",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
11242,"June 17th 2020, 13:27:34.644","      Executing ObjectResult, writing value of type 'System.String'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'System.String'."
11243,"June 17th 2020, 13:27:34.644","      Executed action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.0016ms.",SupportOnlineSecureUrlApi,info,"      Executed action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.0016ms."
11244,"June 17th 2020, 13:27:34.644",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
11245,"June 17th 2020, 13:27:34.642",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
11246,"June 17th 2020, 13:27:34.642",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.DefaultController.Index (Dell.SupportOnline.SecureUrl) - Validation state: Valid
11247,"June 17th 2020, 13:27:34.641",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
11248,"June 17th 2020, 13:27:34.641","""",SupportOnlineSecureUrlApi,info,""""
11249,"June 17th 2020, 13:27:34.640",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
11250,"June 17th 2020, 13:27:34.640",      Request starting HTTP/1.1 GET http://supportonlinesecureurlapi.ausmsc01.pcf.dell.com/api/default/index  ,SupportOnlineSecureUrlApi,info,      Request starting HTTP/1.1 GET http://supportonlinesecureurlapi.ausmsc01.pcf.dell.com/api/default/index  
11251,"June 17th 2020, 13:27:34.612","""",Support-Client,info,""""
11253,"June 17th 2020, 13:27:34.589","""10.179.167.3,",soitrp,info,10.179.167.3
11254,"June 17th 2020, 13:27:34.589","""187.60.22.177,",soitrp,info,187.60.22.177
11255,"June 17th 2020, 13:27:34.520","""207.250.242.20,",soitrp,info,207.250.242.20
11256,"June 17th 2020, 13:27:34.492","""",Support-Client,info,""""
11258,"June 17th 2020, 13:27:34.470","""",Support-Client,info,""""
11260,"June 17th 2020, 13:27:34.392","""187.161.191.252,",soitrp,info,187.161.191.252
11261,"June 17th 2020, 13:27:34.381",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
11262,"June 17th 2020, 13:27:34.381","      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'."
11263,"June 17th 2020, 13:27:34.381","      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.1383ms.",SupportOnlineSecureUrlApi,info,"      Executed action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 0.1383ms."
11264,"June 17th 2020, 13:27:34.381",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
11265,"June 17th 2020, 13:27:34.381",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
11266,"June 17th 2020, 13:27:34.381",      Request finished in 3.4069ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 3.4069ms 200 application/json; charset=utf-8
11267,"June 17th 2020, 13:27:34.381",      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 1.1002ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 1.1002ms
11268,"June 17th 2020, 13:27:34.377",      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 193,SupportOnlineSecureUrlApi,info,      Request starting HTTP/1.1 POST http://SupportOnlineSecureUrlApi.ausvpc.pcf.dell.com/api/secureurl application/json 193
11269,"June 17th 2020, 13:27:34.377",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
11270,"June 17th 2020, 13:27:34.377",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
11271,"June 17th 2020, 13:27:34.377",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid
11272,"June 17th 2020, 13:27:34.377",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Authorization.DefaultAuthorizationService[1]
11273,"June 17th 2020, 13:27:34.377",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
11274,"June 17th 2020, 13:27:34.377",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[1]
11275,"June 17th 2020, 13:27:34.377","""",SupportOnlineSecureUrlApi,info,""""
11276,"June 17th 2020, 13:27:34.377",      Authorization was successful.,SupportOnlineSecureUrlApi,info,      Authorization was successful.
11277,"June 17th 2020, 13:27:34.352",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
11278,"June 17th 2020, 13:27:34.352","""70.164.100.71,",soitrp,info,70.164.100.71
11279,"June 17th 2020, 13:27:34.352","""104.129.196.126,",soitrp,info,104.129.196.126
11280,"June 17th 2020, 13:27:34.352","      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'.",SupportOnlineSecureUrlApi,info,"      Executing ObjectResult, writing value of type 'Dell.SupportOnline.SecureUrl.Utilities.Envelope`1[[System.Collections.Generic.List`1[[Dell.SupportOnline.SecureUrl.Model.Response, Dell.SupportOnline.SecureUrl, Version=1.1.121.383, Culture=neutral, PublicKeyToken=null]], System.Private.CoreLib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'."
11281,"June 17th 2020, 13:27:34.352",      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.7582ms,SupportOnlineSecureUrlApi,info,      Executed action Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) in 0.7582ms
11282,"June 17th 2020, 13:27:34.352",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Hosting.Internal.WebHost[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Hosting.Internal.WebHost[2]
11283,"June 17th 2020, 13:27:34.352",      Request finished in 1.8563ms 200 application/json; charset=utf-8,SupportOnlineSecureUrlApi,info,      Request finished in 1.8563ms 200 application/json; charset=utf-8
11284,"June 17th 2020, 13:27:34.351",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor[1]
11285,"June 17th 2020, 13:27:34.349","""",SupportOnlineSecureUrlApi,info,""""
11286,"June 17th 2020, 13:27:34.349",      Authorization was successful.,SupportOnlineSecureUrlApi,info,      Authorization was successful.
11287,"June 17th 2020, 13:27:34.349",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
11288,"June 17th 2020, 13:27:34.349",      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid,SupportOnlineSecureUrlApi,info,      Executing action method Dell.SupportOnline.SecureUrl.Controllers.SecureUrlController.Post (Dell.SupportOnline.SecureUrl) with arguments (Dell.SupportOnline.SecureUrl.Model.SecureUrlRequest) - Validation state: Valid
11289,"June 17th 2020, 13:27:34.349",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[2]
11290,"June 17th 2020, 13:27:34.349",\x1b[40m\x1b[32minfo\x1b[39m\x1b[22m\x1b[49m: Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1],SupportOnlineSecureUrlApi,info, Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker[1]
